[ 2026-03-16 17:12:40,639 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-16 17:36:53,655 ] botocore.hooks - DEBUG - Event before-sign.s3.PutObject: calling handler <function _set_extra_headers_for_unsigned_request at 0x000001D64A7B91C0>
[ 2026-03-16 17:36:53,657 ] botocore.hooks - DEBUG - Event before-sign.s3.PutObject: calling handler <bound method S3ExpressIdentityResolver.resolve_s3express_identity of <botocore.utils.S3ExpressIdentityResolver object at 0x000001D679D2AE10>>
[ 2026-03-16 17:36:53,657 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-16 17:36:53,659 ] botocore.auth - DEBUG - CanonicalRequest:
PUT
/model.pkl

content-encoding:aws-chunked
host:career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com
x-amz-content-sha256:STREAMING-UNSIGNED-PAYLOAD-TRAILER
x-amz-date:20260316T113653Z
x-amz-decoded-content-length:11804
x-amz-sdk-checksum-algorithm:CRC32
x-amz-trailer:x-amz-checksum-crc32

content-encoding;host;x-amz-content-sha256;x-amz-date;x-amz-decoded-content-length;x-amz-sdk-checksum-algorithm;x-amz-trailer
STREAMING-UNSIGNED-PAYLOAD-TRAILER
[ 2026-03-16 17:36:53,659 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260316T113653Z
20260316/ap-southeast-1/s3/aws4_request
b17fffe5c3d4a5d3821f932ace49d18417b52505f082e032cdcea396f245855c
[ 2026-03-16 17:36:53,662 ] botocore.auth - DEBUG - Signature:
a2c1cacbf30bfda1fb849fb3cf8f731c4a00ffb3ae95fc9de6dcdd505c22edc5
[ 2026-03-16 17:36:53,662 ] botocore.hooks - DEBUG - Event request-created.s3.PutObject: calling handler <bound method UserAgentString.rebuild_and_replace_user_agent_handler of <botocore.useragent.UserAgentString object at 0x000001D6701B0D90>>
[ 2026-03-16 17:36:53,662 ] botocore.hooks - DEBUG - Event request-created.s3.PutObject: calling handler <function signal_transferring at 0x000001D64A336480>
[ 2026-03-16 17:36:53,665 ] botocore.hooks - DEBUG - Event request-created.s3.PutObject: calling handler <function add_retry_headers at 0x000001D64A7B89A0>
[ 2026-03-16 17:36:53,665 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=PUT, url=https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com/model.pkl, headers={'x-amz-sdk-checksum-algorithm': b'CRC32', 'User-Agent': b'Boto3/1.42.66 md/Botocore#1.42.66 ua/2.1 os/windows#10 md/arch#amd64 lang/python#3.11.9 md/pyimpl#CPython m/D,U,e,Z,G,b cfg/retry-mode#legacy Botocore/1.42.66 Resource', 'Expect': b'100-continue', 'Transfer-Encoding': b'chunked', 'Content-Encoding': b'aws-chunked', 'X-Amz-Trailer': b'x-amz-checksum-crc32', 'X-Amz-Decoded-Content-Length': b'11804', 'X-Amz-Date': b'20260316T113653Z', 'X-Amz-Content-SHA256': b'STREAMING-UNSIGNED-PAYLOAD-TRAILER', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIASCI52CPJT3AMY5HI/20260316/ap-southeast-1/s3/aws4_request, SignedHeaders=content-encoding;host;x-amz-content-sha256;x-amz-date;x-amz-decoded-content-length;x-amz-sdk-checksum-algorithm;x-amz-trailer, Signature=a2c1cacbf30bfda1fb849fb3cf8f731c4a00ffb3ae95fc9de6dcdd505c22edc5', 'amz-sdk-invocation-id': b'674a19cb-2470-4a7b-a9b8-d2f2ae192be6', 'amz-sdk-request': b'attempt=1'}>
[ 2026-03-16 17:36:53,665 ] botocore.httpsession - DEBUG - Certificate path: D:\Data Science\Project\career\Lib\site-packages\certifi\cacert.pem
[ 2026-03-16 17:36:53,665 ] botocore.awsrequest - DEBUG - Waiting for 100 Continue response.
[ 2026-03-16 17:36:53,742 ] botocore.awsrequest - DEBUG - 100 Continue response seen, now sending request body.
[ 2026-03-16 17:36:53,847 ] urllib3.connectionpool - DEBUG - https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com:443 "PUT /model.pkl HTTP/1.1" 200 0
[ 2026-03-16 17:36:53,851 ] botocore.hooks - DEBUG - Event before-parse.s3.PutObject: calling handler <function _handle_200_error at 0x000001D64A7B8F40>
[ 2026-03-16 17:36:53,851 ] botocore.hooks - DEBUG - Event before-parse.s3.PutObject: calling handler <function handle_expires_header at 0x000001D64A7B8D60>
[ 2026-03-16 17:36:53,853 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': 'P3IkbapHWOqAraCIKzw9657mcfWi+uwr55rXu5LGdMIthKxoz4e0gb1ZQKv5EHTXPWYCLCwZ9TM=', 'x-amz-request-id': 'CJMRXZGPNF67NTPV', 'Date': 'Mon, 16 Mar 2026 11:36:53 GMT', 'x-amz-server-side-encryption': 'AES256', 'ETag': '"8bfc900e09bb7cd7cad840c2ec560fda"', 'x-amz-checksum-crc32': 'SUnfwQ==', 'x-amz-checksum-type': 'FULL_OBJECT', 'Content-Length': '0', 'Server': 'AmazonS3'}
[ 2026-03-16 17:36:53,854 ] botocore.parsers - DEBUG - Response body:
b''
[ 2026-03-16 17:36:53,855 ] botocore.hooks - DEBUG - Event needs-retry.s3.PutObject: calling handler <function _update_status_code at 0x000001D64A7B9080>
[ 2026-03-16 17:36:53,855 ] botocore.hooks - DEBUG - Event needs-retry.s3.PutObject: calling handler <botocore.retryhandler.RetryHandler object at 0x000001D679D2AB90>
[ 2026-03-16 17:36:53,859 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-16 17:36:53,860 ] botocore.hooks - DEBUG - Event needs-retry.s3.PutObject: calling handler <bound method S3RegionRedirectorv2.redirect_from_error of <botocore.utils.S3RegionRedirectorv2 object at 0x000001D66FEFA550>>
[ 2026-03-16 17:36:53,860 ] s3transfer.utils - DEBUG - Releasing acquire 0/None
[ 2026-03-16 17:36:53,860 ] root - INFO - Uploaded artifact\03_16_2026_17_36_10\model_trainer\trained_model\model.pkl to model.pkl in career-swtich-142333318099-ap-southeast-1-an
[ 2026-03-16 17:36:53,865 ] root - INFO - Exited the upload_file method of SimpleStorageService class
[ 2026-03-16 17:36:53,865 ] root - INFO - Uploaded arfiact to s3 done
[ 2026-03-16 17:36:53,868 ] root - INFO - Model pusher artifact: [ModelPusherArtifact(bucket_name='career-swtich-142333318099-ap-southeast-1-an', s3_model_path='model.pkl')] and exiting the initiate_model_pusher method of ModelTrainer class
[ 2026-03-16 17:36:54,160 ] pymongo.topology - DEBUG - {"message": "Server heartbeat failed", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-02.vqv383i.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 10000.0, "failure": "\"_OperationCancelled('operation cancelled')\"", "driverConnectionId": 2}
[ 2026-03-16 17:36:54,215 ] pymongo.topology - DEBUG - {"message": "Server heartbeat failed", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-01.vqv383i.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 9983.99999999674, "failure": "\"_OperationCancelled('operation cancelled')\"", "driverConnectionId": 2}
[ 2026-03-16 17:36:54,269 ] pymongo.topology - DEBUG - {"message": "Server heartbeat failed", "topologyId": {"$oid": "69b7eb2b443b776866931b38"}, "serverHost": "ac-p3jknmn-shard-00-00.vqv383i.mongodb.net", "serverPort": 27017, "awaited": true, "durationMS": 9609.99999998603, "failure": "\"_OperationCancelled('operation cancelled')\"", "driverConnectionId": 1}
[ 2026-03-16 17:39:21,239 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-16 17:40:44,297 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,297 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[0:22]
[ 2026-03-16 17:40:44,297 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[23:26]
[ 2026-03-16 17:40:44,297 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,297 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,297 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[27:33]
[ 2026-03-16 17:40:44,297 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[34:38]
[ 2026-03-16 17:40:44,297 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,297 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,305 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[39:54]
[ 2026-03-16 17:40:44,307 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[55:63]
[ 2026-03-16 17:40:44,307 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,307 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,309 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[64:83]
[ 2026-03-16 17:40:44,309 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[84:97]
[ 2026-03-16 17:40:44,310 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,311 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,312 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[98:117]
[ 2026-03-16 17:40:44,312 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[118:141]
[ 2026-03-16 17:40:44,314 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,314 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,315 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[142:158]
[ 2026-03-16 17:40:44,315 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[159:163]
[ 2026-03-16 17:40:44,316 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,318 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,318 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[164:174]
[ 2026-03-16 17:40:44,318 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[175:176]
[ 2026-03-16 17:40:44,319 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,319 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,320 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[177:189]
[ 2026-03-16 17:40:44,320 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[190:195]
[ 2026-03-16 17:40:44,320 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,320 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,323 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[196:208]
[ 2026-03-16 17:40:44,323 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[209:216]
[ 2026-03-16 17:40:44,323 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,325 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,325 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[217:229]
[ 2026-03-16 17:40:44,325 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[230:231]
[ 2026-03-16 17:40:44,325 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,328 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,329 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[232:246]
[ 2026-03-16 17:40:44,329 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[247:249]
[ 2026-03-16 17:40:44,331 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,331 ] python_multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-16 17:40:44,331 ] python_multipart.multipart - DEBUG - Calling on_field_name with data[250:254]
[ 2026-03-16 17:40:44,331 ] python_multipart.multipart - DEBUG - Calling on_field_data with data[255:263]
[ 2026-03-16 17:40:44,334 ] python_multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-16 17:40:44,334 ] python_multipart.multipart - DEBUG - Calling on_end with no data
[ 2026-03-16 17:40:44,336 ] root - INFO - Creating dictionary for career data
[ 2026-03-16 17:40:44,336 ] root - INFO - Career data dictionary created successfully and ready for model prediction
[ 2026-03-16 17:40:44,339 ] root - INFO - Initiating prediction process in CareerClassifier
[ 2026-03-16 17:40:44,346 ] botocore.hooks - DEBUG - Changing event name from creating-client-class.iot-data to creating-client-class.iot-data-plane
[ 2026-03-16 17:40:44,356 ] botocore.hooks - DEBUG - Changing event name from before-call.apigateway to before-call.api-gateway
[ 2026-03-16 17:40:44,356 ] botocore.hooks - DEBUG - Changing event name from request-created.machinelearning.Predict to request-created.machine-learning.Predict
[ 2026-03-16 17:40:44,364 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.autoscaling.CreateLaunchConfiguration to before-parameter-build.auto-scaling.CreateLaunchConfiguration
[ 2026-03-16 17:40:44,367 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.route53 to before-parameter-build.route-53
[ 2026-03-16 17:40:44,370 ] botocore.hooks - DEBUG - Changing event name from request-created.cloudsearchdomain.Search to request-created.cloudsearch-domain.Search
[ 2026-03-16 17:40:44,372 ] botocore.hooks - DEBUG - Changing event name from docs.*.autoscaling.CreateLaunchConfiguration.complete-section to docs.*.auto-scaling.CreateLaunchConfiguration.complete-section
[ 2026-03-16 17:40:44,381 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.logs.CreateExportTask to before-parameter-build.cloudwatch-logs.CreateExportTask
[ 2026-03-16 17:40:44,383 ] botocore.hooks - DEBUG - Changing event name from docs.*.logs.CreateExportTask.complete-section to docs.*.cloudwatch-logs.CreateExportTask.complete-section
[ 2026-03-16 17:40:44,383 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.cloudsearchdomain.Search to before-parameter-build.cloudsearch-domain.Search
[ 2026-03-16 17:40:44,383 ] botocore.hooks - DEBUG - Changing event name from docs.*.cloudsearchdomain.Search.complete-section to docs.*.cloudsearch-domain.Search.complete-section
[ 2026-03-16 17:40:44,541 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\boto3\data\s3\2006-03-01\resources-1.json
[ 2026-03-16 17:40:44,551 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\endpoints.json
[ 2026-03-16 17:40:44,698 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\sdk-default-configuration.json
[ 2026-03-16 17:40:44,698 ] botocore.hooks - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x000001A6AE3A62A0>
[ 2026-03-16 17:40:44,859 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.json.gz
[ 2026-03-16 17:40:44,884 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.sdk-extras.json
[ 2026-03-16 17:40:44,986 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\endpoint-rule-set-1.json.gz
[ 2026-03-16 17:40:44,997 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\partitions.json
[ 2026-03-16 17:40:44,997 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x000001A6AE39B9C0>
[ 2026-03-16 17:40:44,997 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x000001A6C1C1C180>
[ 2026-03-16 17:40:44,997 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x000001A6AE39B740>
[ 2026-03-16 17:40:45,001 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_service
[ 2026-03-16 17:40:45,001 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_global
[ 2026-03-16 17:40:45,001 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_service
[ 2026-03-16 17:40:45,001 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_global
[ 2026-03-16 17:40:45,001 ] botocore.configprovider - DEBUG - No configured endpoint found.
[ 2026-03-16 17:40:45,003 ] botocore.endpoint - DEBUG - Setting s3 timeout as (60, 60)
[ 2026-03-16 17:40:45,011 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\_retry.json
[ 2026-03-16 17:40:45,011 ] botocore.client - DEBUG - Registering retry handlers for service: s3
[ 2026-03-16 17:40:45,013 ] botocore.utils - DEBUG - Registering S3 region redirector handler
[ 2026-03-16 17:40:45,013 ] botocore.utils - DEBUG - Registering S3Express Identity Resolver
[ 2026-03-16 17:40:45,015 ] boto3.resources.factory - DEBUG - Loading s3:s3
[ 2026-03-16 17:40:45,015 ] botocore.hooks - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x000001A6AE3A62A0>
[ 2026-03-16 17:40:45,017 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x000001A6AE39B9C0>
[ 2026-03-16 17:40:45,019 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x000001A6C1C1C180>
[ 2026-03-16 17:40:45,019 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x000001A6AE39B740>
[ 2026-03-16 17:40:45,019 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_service
[ 2026-03-16 17:40:45,019 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_global
[ 2026-03-16 17:40:45,019 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_service
[ 2026-03-16 17:40:45,019 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_global
[ 2026-03-16 17:40:45,019 ] botocore.configprovider - DEBUG - No configured endpoint found.
[ 2026-03-16 17:40:45,019 ] botocore.endpoint - DEBUG - Setting s3 timeout as (60, 60)
[ 2026-03-16 17:40:45,023 ] botocore.client - DEBUG - Registering retry handlers for service: s3
[ 2026-03-16 17:40:45,023 ] botocore.utils - DEBUG - Registering S3 region redirector handler
[ 2026-03-16 17:40:45,027 ] botocore.utils - DEBUG - Registering S3Express Identity Resolver
[ 2026-03-16 17:40:45,029 ] root - INFO - Entered the get_file_object method
[ 2026-03-16 17:40:45,029 ] root - INFO - Entered the get_bucket method of SimpleStorageService class
[ 2026-03-16 17:40:45,029 ] boto3.resources.factory - DEBUG - Loading s3:Bucket
[ 2026-03-16 17:40:45,029 ] boto3.resources.model - DEBUG - Renaming Bucket attribute name
[ 2026-03-16 17:40:45,033 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.Bucket: calling handler <function lazy_call.<locals>._handler at 0x000001A6C1C1CAE0>
[ 2026-03-16 17:40:45,033 ] root - INFO - Exited the get_bucket method of SimpleStorageService class
[ 2026-03-16 17:40:45,168 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\paginators-1.json
[ 2026-03-16 17:40:45,168 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\paginators-1.sdk-extras.json
[ 2026-03-16 17:40:45,170 ] boto3.resources.collection - DEBUG - Calling paginated s3:list_objects with {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Prefix': 'model.pkl'}
[ 2026-03-16 17:40:45,170 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function set_list_objects_encoding_type_url at 0x000001A6AE61DF80>
[ 2026-03-16 17:40:45,172 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function validate_bucket_name at 0x000001A6AE61CAE0>
[ 2026-03-16 17:40:45,172 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function remove_bucket_from_url_paths_from_model at 0x000001A6AE61EE80>
[ 2026-03-16 17:40:45,172 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <bound method S3RegionRedirectorv2.annotate_request_context of <botocore.utils.S3RegionRedirectorv2 object at 0x000001A6C27CEBD0>>
[ 2026-03-16 17:40:45,172 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <bound method ClientCreator._inject_s3_input_parameters of <botocore.client.ClientCreator object at 0x000001A6C24E0C90>>
[ 2026-03-16 17:40:45,172 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function generate_idempotent_uuid at 0x000001A6AE61C900>
[ 2026-03-16 17:40:45,172 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function _handle_request_validation_mode_member at 0x000001A6AE61F560>
[ 2026-03-16 17:40:45,174 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <function customize_endpoint_resolver_builtins at 0x000001A6AE61F060>
[ 2026-03-16 17:40:45,174 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <bound method S3RegionRedirectorv2.redirect_from_cache of <botocore.utils.S3RegionRedirectorv2 object at 0x000001A6C27CEBD0>>
[ 2026-03-16 17:40:45,174 ] botocore.regions - DEBUG - Calling endpoint provider with parameters: {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Region': 'ap-southeast-1', 'UseFIPS': False, 'UseDualStack': False, 'ForcePathStyle': False, 'Accelerate': False, 'UseGlobalEndpoint': False, 'Prefix': 'model.pkl', 'DisableMultiRegionAccessPoints': False, 'UseArnRegion': True}
[ 2026-03-16 17:40:45,176 ] botocore.regions - DEBUG - Endpoint provider result: https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com
[ 2026-03-16 17:40:45,176 ] botocore.regions - DEBUG - Selecting from endpoint provider's list of auth schemes: "sigv4". User selected auth scheme is: "None"
[ 2026-03-16 17:40:45,176 ] botocore.regions - DEBUG - Selected auth type "v4" as "v4" with signing context params: {'region': 'ap-southeast-1', 'signing_name': 's3', 'disableDoubleEncoding': True}
[ 2026-03-16 17:40:45,176 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_expect_header at 0x000001A6AE61CEA0>
[ 2026-03-16 17:40:45,176 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <bound method S3ExpressIdentityResolver.apply_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x000001A6C27D25D0>>
[ 2026-03-16 17:40:45,176 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_recursion_detection_header at 0x000001A6AE3A5EE0>
[ 2026-03-16 17:40:45,176 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function inject_api_version_header_if_needed at 0x000001A6AE61E3E0>
[ 2026-03-16 17:40:45,176 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=ListObjects) with params: {'url_path': '', 'query_string': {'prefix': 'model.pkl', 'encoding-type': 'url'}, 'method': 'GET', 'headers': {'User-Agent': 'Boto3/1.42.66 md/Botocore#1.42.66 ua/2.1 os/windows#10 md/arch#amd64 lang/python#3.11.9 md/pyimpl#CPython m/b,C,Z,e,D cfg/retry-mode#legacy Botocore/1.42.66 Resource'}, 'body': b'', 'auth_path': '/career-swtich-142333318099-ap-southeast-1-an/', 'url': 'https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com/?prefix=model.pkl&encoding-type=url', 'context': {'client_region': 'ap-southeast-1', 'client_config': <botocore.config.Config object at 0x000001A6C27B3F90>, 'has_streaming_input': False, 'auth_type': 'v4', 'unsigned_payload': None, 'auth_options': ['aws.auth#sigv4'], 'encoding_type_auto_set': True, 's3_redirect': {'redirected': False, 'bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'params': {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Prefix': 'model.pkl', 'EncodingType': 'url'}}, 'input_params': {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Prefix': 'model.pkl'}, 'signing': {'region': 'ap-southeast-1', 'signing_name': 's3', 'disableDoubleEncoding': True}, 'endpoint_properties': {'authSchemes': [{'disableDoubleEncoding': True, 'name': 'sigv4', 'signingName': 's3', 'signingRegion': 'ap-southeast-1'}]}}}
[ 2026-03-16 17:40:45,176 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001A6C27B3F50>>
[ 2026-03-16 17:40:45,176 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <bound method ClientCreator._default_s3_presign_to_sigv2 of <botocore.client.ClientCreator object at 0x000001A6C24E0C90>>
[ 2026-03-16 17:40:45,176 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <function set_operation_specific_signer at 0x000001A6AE61C680>
[ 2026-03-16 17:40:45,176 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <function remove_arn_from_signing_path at 0x000001A6AE61EFC0>
[ 2026-03-16 17:40:45,176 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <function _set_extra_headers_for_unsigned_request at 0x000001A6AE61F600>
[ 2026-03-16 17:40:45,176 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <bound method S3ExpressIdentityResolver.resolve_s3express_identity of <botocore.utils.S3ExpressIdentityResolver object at 0x000001A6C27D25D0>>
[ 2026-03-16 17:40:45,182 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-16 17:40:45,182 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/
encoding-type=url&prefix=model.pkl
host:career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260316T114045Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-03-16 17:40:45,182 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260316T114045Z
20260316/ap-southeast-1/s3/aws4_request
92a2773393d13982c35446941d816c11fff6e7be54a9b9ccd36afe915bb72aea
[ 2026-03-16 17:40:45,182 ] botocore.auth - DEBUG - Signature:
83b44c437e6231ff156d6bd5e307d56e644d4bcf1ee40421f6d10b541fb897cc
[ 2026-03-16 17:40:45,182 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method UserAgentString.rebuild_and_replace_user_agent_handler of <botocore.useragent.UserAgentString object at 0x000001A6BFFBCB10>>
[ 2026-03-16 17:40:45,182 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <function add_retry_headers at 0x000001A6AE61EDE0>
